edge,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,label
13,0.20502608,0.005914432,-0.07562968,-0.0680469,-0.10920242,-0.07170696,0.080471836,0.00842846,0.053523418,0.016688997,-0.08095164,0.009208913,0.016960382,-0.078008816,-0.09593442,-0.04945481,-0.056529928,-0.109447144,-0.0065330616,0.018585145,0.14987189,0.029389152,0.13942178,0.115864284,-0.026806181,0.10068252,-0.052267835,0.017056184,-0.015202785,-0.035621624,0.05818389,0.024498617,-0.13056776,-0.019799063,0.0123421,-0.18693289,0.15880722,-0.069027424,0.08282243,-0.100529626,-0.16313154,0.14074928,-0.043377303,0.032998696,-0.15075685,0.1774852,-0.07370893,-0.039354198,0.0051572854,0.05530122,-0.087254554,0.14438486,0.02793383,-0.23765805,0.06041162,-0.012022203,0.0004164178,-0.12606144,-0.07445511,-0.10145007,0.10078082,-0.09540444,0.06099583,0.1533151,-0.17128043,-0.08747663,-0.12933296,0.021947889,-0.09661031,0.101329766,0.0206803,0.016840816,0.038565814,-0.22547758,0.11103146,-0.10564849,0.08633914,0.08980334,0.09734093,0.034270804,-0.084380776,-0.14509358,-0.14421363,-0.29428458,-0.06512916,0.15001352,0.115964524,-0.21906197,-0.14215216,0.026720999,0.13126464,-0.053175684,-0.013698277,-0.12817055,0.08527025,0.20923962,0.0006396294,-0.14835466,0.029538855,0.1419225,-0.055963688,0.2499414,-0.00013233541,0.09357059,0.22969334,0.02125854,0.26191992,0.03323009,0.09220987,0.075328745,-0.05159125,-0.012252029,-0.0004766627,0.0061334977,-0.33088934,0.0008035887,-0.13529016,-0.029301422,-0.07179342,-0.06474094,-0.13037565,0.19664827,0.043829273,-0.109805346,0.0179277,0.13162598,-0.09257843,-0.03623516,1
14,0.0035040486,-0.08386411,-0.046422273,-0.026476534,0.017675811,0.090841234,0.18968937,0.06322017,-0.04487546,0.2507982,0.13279693,0.09574526,0.054943684,0.016421197,-0.016244559,-0.10943047,0.08620478,-0.17588317,-0.07668668,-0.084749214,0.27231783,-0.038335823,0.21016142,0.1889871,0.014191788,0.16923174,0.0900016,-0.050933927,-0.1187092,0.14581163,-0.015436099,0.04562155,-0.15903014,-0.06445732,0.0029755381,-0.068812795,0.06369674,-0.06453523,0.10101201,-0.2383008,-0.11418799,0.07420824,0.14570613,0.05499106,-0.060024913,0.13223763,0.08256912,-0.0002582914,-0.05592709,-0.07755005,-0.13304919,0.022608506,-0.19214888,-0.039304603,-0.06793049,-0.12945384,-0.012560983,-0.069012605,-0.03173288,-0.038354374,0.16954917,-0.105949126,0.022543887,0.02740554,-0.033169277,-0.025689675,-0.09045568,0.17084081,-0.11978219,0.009598797,0.010217852,0.1653048,0.050326344,-0.02418203,0.13937359,0.058870744,0.018196894,-0.02784076,-0.03198918,0.20704924,0.0153507525,-0.09832115,0.15718049,-0.17274791,-0.068853445,0.14075203,0.16521057,-0.05791532,0.05393373,-0.0605714,0.06674253,0.019169185,-0.02221214,0.04358702,-0.029377595,0.24303935,0.1459484,-0.1494711,0.046899527,0.18390113,-0.26173827,0.072036706,-0.11005789,0.11283642,0.3004218,0.054280087,0.16185585,0.13892809,0.14889719,0.12852201,-0.10380843,-0.064684354,0.02184277,-0.026877753,-0.019210236,0.01944357,-0.14761837,-0.17866537,-0.09583813,-0.054393254,0.056900524,-0.23655552,-0.013026748,-0.09866903,0.040720385,-0.21401161,-0.0889632,-0.10656999,0
15,0.17216672,0.013147503,-0.0061143353,0.10691853,0.05671013,0.049553253,-0.0360984,0.029314391,0.060414452,-0.008220861,0.04515046,0.19381656,0.08301018,-0.046376325,0.0025289918,-0.17896171,-0.25689924,-0.19977044,-0.08323762,-0.16845782,0.2848648,-0.066589676,-0.0902602,0.022947937,0.20229587,-0.013004233,0.018229503,-0.081982814,0.060336098,0.05138265,-0.051784847,-0.068081774,-0.082387574,0.05953415,0.007993669,-0.0030454805,0.21915644,0.13195731,0.21825452,-0.13094492,0.0025746713,0.03094634,-0.09505106,0.05838584,-0.05689154,0.18049958,-0.072859146,-0.08597011,-0.0886383,-0.034403436,0.082833104,-0.093358494,0.18406662,-0.00043836609,0.061498426,-0.055938143,-0.0821187,-0.03908168,0.0027862783,-0.040391915,0.2206896,-0.07976294,-0.0779482,0.12499914,-0.08085334,-0.053228922,-0.16264547,-0.097771406,0.121146545,0.09099826,-0.089144856,0.13069783,-0.055330057,-0.1931355,0.13091612,0.036811065,0.27638954,-0.020807486,-0.042979836,-0.061131787,0.016612994,-0.20937599,0.074944474,-0.019727262,-0.1907117,0.25309077,0.19006065,0.07697758,0.0484237,0.08644916,0.08651757,0.05007524,-0.030358536,0.008652971,-0.03756817,0.22759701,0.038544178,-0.15655428,0.027297817,0.19897775,-0.06915608,-0.06688666,-0.05880729,0.12680931,0.17175063,0.078214414,0.25244462,0.006317577,0.18064508,0.0476628,-0.19051063,-0.013421413,-0.029866718,-0.119001955,-0.32829285,0.061711755,-0.19128028,0.1708191,-0.24352254,0.10686572,-0.031610545,-0.045536537,-0.14782101,-0.03937368,-0.08546982,0.10534071,0.020486671,0.039030425,1
16,0.031741176,0.021971554,0.020658076,0.05668175,-0.14199282,-0.06828347,0.023545962,0.025934678,-0.061073065,0.031007573,0.10080167,0.2526562,0.19270185,0.043820962,-0.12558563,-0.24515463,-0.10315584,-0.3454397,-0.03285015,0.00807275,0.16060543,-0.10402597,0.1462413,0.12921305,0.16598164,-0.012674991,0.005565523,-0.108573034,0.12632066,0.009855388,-0.06760183,-0.00063314626,-0.07731768,-0.11008523,-0.10417796,0.024742873,0.08540746,-0.14465924,0.10817443,-0.028696865,-0.16121113,0.038495563,0.12513766,0.046405263,-0.21261309,0.05256942,-0.13688353,-0.07561407,0.05405743,0.022315321,-0.012261285,0.20130613,0.013512837,-0.08713753,0.011837242,-0.092851296,0.1129629,-0.15111312,-0.00625819,-0.015682902,0.022405716,-0.117758684,0.051534846,0.03597945,-0.05647358,-0.058368966,-0.19829486,0.084287435,-0.014999904,0.12737702,0.15184703,-0.034235258,0.09723864,-0.20887077,0.025938643,-0.20374617,0.02505934,0.028374346,0.024022529,0.19567463,-0.0069482657,-0.1822914,-0.04353564,-0.18285422,-0.1102913,0.03267499,0.04386538,-0.12504134,0.04871816,0.049974374,0.098813534,0.1479413,-0.15435725,-0.09736258,-0.13643584,0.11511875,0.15562648,-0.15485182,0.068055086,0.068277605,0.05024988,0.11865611,0.0055211484,0.20379399,0.113042824,0.01666169,0.11574323,0.055258457,0.30595154,0.015862113,-0.010821265,0.103611864,-0.0403444,-0.08422755,-0.29490736,0.12655096,-0.20253237,-0.026818344,0.0016460756,-0.06409944,0.08097284,0.120386854,-0.21356447,0.04067702,0.04153504,-0.11928696,-0.0070433915,-0.007496569,1
17,0.13201372,-0.07823127,-0.14049649,0.19558322,-0.10017407,-0.036325265,0.1274138,-0.14240336,-0.15691493,0.11538416,0.0587375,0.12684257,-0.124215506,-0.07378726,-0.07227556,-0.15728591,-0.19777918,-0.3355462,-0.09918254,0.06667404,0.27054617,0.024543535,0.07679629,0.17387545,0.13614932,0.26356417,0.0307282,-0.08365081,0.13248578,-0.17123689,-0.060830742,-0.07341617,-0.03360784,-0.06873117,-0.100785844,-0.10190245,0.11738257,-0.06654421,0.0974456,-0.11997843,-0.20163693,0.14507084,-0.016129544,0.06381721,0.028503707,0.11447034,-0.1110847,-0.17612232,-0.03771133,-0.005869575,-0.076945685,0.035733007,0.024547568,-0.15782043,0.054957185,0.04646961,-0.07612557,-0.13190176,-0.094812356,-0.061767526,0.089082815,-0.163,0.14528655,0.069459595,-0.083474666,0.04617296,-0.28130955,0.006188296,-0.14279914,0.057929814,-0.17894213,-0.09456656,0.15711807,-0.06923358,0.030380402,0.06849153,0.11807891,-0.20351961,0.16402812,0.09653234,-0.21554533,0.0063402895,0.086663105,-0.038754467,-0.20289,0.074081495,0.082551695,-0.093841426,0.090764634,-0.0015804243,0.10974406,-0.0058519035,-0.119297914,0.12118614,-0.05980177,0.006495553,0.010530879,-0.15363027,0.10994668,0.05760967,-0.09448294,0.08511532,-0.0346925,0.09142859,0.15889479,0.028891625,0.17801186,0.0043854606,0.0117574725,0.07204512,0.033930458,-0.02110012,-0.051984876,-0.014940363,-0.28738046,0.092259355,-0.20079869,0.09450687,-0.025065914,-0.0037486271,0.02135923,-0.10894824,-0.0020044139,-0.051861785,0.07799399,-0.09617257,-0.005153939,-0.007540883,0
18,0.17798273,-0.2654884,0.08944898,0.16825764,0.09351242,-0.055111516,0.015633129,-0.28215566,-0.0074167736,-0.0415971,-0.16192046,-0.12770298,0.19124243,-0.15363437,0.053709008,-0.039941557,-0.15214546,-0.08435304,0.06964478,0.02700131,0.19267926,-0.08235664,0.08903317,0.2110256,-0.120150395,0.20277803,-0.13071856,0.09273592,-0.09592736,-0.21772557,0.038902864,0.075591,-0.09204315,-0.07678341,0.09844188,0.114990436,-0.0462833,0.14779802,0.209132,-0.00065132225,-0.18712547,0.0127731385,0.00012227609,-0.17242727,-0.117585175,0.11392169,-0.1862076,-0.18104832,0.00452438,-0.13367544,-0.2156817,0.019707033,0.110176064,-0.031950377,-0.15347597,0.051561184,0.016746115,0.10363501,-0.30052912,0.1732182,0.17855713,-0.12344397,0.008391262,0.29980528,0.07566538,-0.34305584,-0.21302444,-0.029134722,-0.09069965,-0.022444017,-0.21204983,-0.13098988,0.077730864,-0.17218272,-0.46061027,0.14249957,0.1887115,0.16108541,0.11860582,0.03725399,-0.15927343,-0.29487577,0.0876347,0.058878075,0.12547785,0.22608702,0.0021210306,0.13865674,-0.018885326,-0.14088996,0.039696965,0.19551428,-0.116864145,-0.10303952,-0.016535172,0.3997103,0.007921651,-0.038007945,0.0014716096,0.014467525,0.16876833,-0.0053692507,0.136705,0.16317639,0.09606499,0.23646265,0.02867369,-0.14827679,0.045910202,-0.020782797,-0.191129,0.09843286,-0.02929764,-0.034398016,-0.24196407,-0.12590502,0.06159118,-0.26160842,-0.1392249,-0.074781924,-0.085368335,-0.03178514,-0.1711847,-0.021042706,-0.06275625,-0.024363568,0.046572376,-0.038387142,1
19,0.051049396,-0.32612,-0.025105143,-0.034816097,0.05641512,-0.20597859,0.05285142,-0.30536717,-0.017802991,0.10047739,-0.071100466,0.10554122,0.056052577,0.0075479196,0.060378972,-0.10866566,-0.23842284,-0.10476889,0.052231584,0.06552217,0.35071257,-0.09924332,-0.13169824,0.037530478,0.15545642,0.09122996,-0.033500206,-0.121979445,-0.11846887,0.09033865,0.11580997,0.13933198,-0.21316662,-0.16117002,0.046263043,0.18495348,-0.012891381,0.13042748,0.21079466,0.028149161,-0.13567084,0.16444837,-0.020555919,-0.21318364,-0.15853822,0.2209857,-0.12864535,-0.24287152,0.11656311,0.030721115,-0.057088688,-0.0035496333,0.06870449,-0.13532044,-0.20584385,0.10055017,0.028683249,0.04396682,-0.18157409,0.044743028,0.030597238,-0.05758041,-0.084246114,0.39027375,-0.009305809,-0.31074753,-0.29141954,-0.022529673,-0.0050386954,0.037077345,0.2256193,-0.04587268,-0.077680185,-0.09428632,-0.28542897,0.011245704,0.121448286,0.024096146,-0.028425325,-0.004037492,-0.14554949,-0.057200737,-0.13579312,-0.07424768,-0.02785525,0.22133031,-0.023128193,-0.076646894,-0.14121471,-0.06813575,-0.063146755,0.06071475,0.07990707,-0.24222794,-0.1406149,0.16229951,-0.09468828,-0.0059121563,0.010012123,-0.082083195,0.25364438,0.42397654,-0.005243006,-0.024439579,0.060041565,0.07810462,0.31505737,-0.1427637,0.12722544,0.021262955,-0.0049656415,-0.044637326,-0.27586326,-0.009109512,-0.23300955,0.05490893,-0.08241648,-0.15477332,0.06532903,0.07068685,0.053952757,-0.17723186,-0.23503374,-0.042626925,-0.041800793,0.11772183,-0.10972722,-0.029363038,1
20,0.10710919,-0.34201336,0.04322308,0.253407,0.03974264,-0.17027983,0.12735946,-0.2600298,0.04663314,0.100134976,-0.12986872,0.19899271,0.11642015,-0.07571876,0.08080359,-0.26343846,-0.33231917,-0.074836604,0.07750961,0.19228016,0.30705863,-0.055098094,0.034728274,0.14457534,0.15377498,0.14795719,-0.14095709,-0.10860344,-0.112930626,-0.105241954,-0.10735017,-0.17709605,-0.15823536,0.04876552,-0.16793342,-0.01633144,-0.16183987,0.07620405,-0.015574176,-0.026465092,-0.21360683,0.053137258,-0.11858908,0.079215854,0.15926823,0.21434611,-0.078014106,-0.2935576,-0.07023921,0.0029309257,-0.043797582,0.010368575,-0.075366095,-0.15560539,-0.21909864,-0.04865788,0.14683102,-0.0040904838,-0.2220261,0.10212991,0.118584946,-0.12092305,0.111466594,0.4168525,0.025368286,-0.1915766,-0.120746925,0.10250797,0.033906758,-0.031851344,-0.06418153,-0.16741876,0.016123727,-0.18103684,-0.14013189,0.082969375,0.18025772,-0.17250516,0.16407391,0.033842616,0.08701604,-0.2345331,-0.13462265,-0.0126721915,0.048581976,0.19466461,0.07756897,0.045161568,-0.15199026,-0.23029442,-0.08819048,0.10774815,0.067625165,-0.011711466,0.0650669,0.2296822,-0.1788115,0.06674553,-0.0010472973,0.014025136,0.02934337,0.11468834,-0.18109216,0.15949246,0.07630222,0.21097958,0.060504198,-0.018026877,0.23154028,0.03046367,-0.0031347882,0.13428102,-0.08020439,-0.04735768,-0.18640356,-0.111572966,0.17621207,-0.036097337,-0.2084658,0.070183165,0.017365959,0.095491335,-0.30264682,-0.16220248,0.0047867573,-0.04663287,-0.101092294,-0.09282679,0
22,-0.034345824,0.03207166,0.008258753,0.13547933,0.05369624,-0.11449823,-0.11816044,-0.17365041,-0.122339524,0.05166315,-0.11213515,-0.06665476,0.15389319,-0.02741029,0.17018557,-0.11038543,-0.08798008,-0.06880616,0.07503033,-0.03145661,0.07505556,-0.16713113,-0.009153473,0.031071039,0.07808299,0.12169099,-0.12158225,0.0045213266,0.070123225,-0.07900892,0.12681578,-0.13008799,-0.14698099,-0.12545396,-0.21726118,0.12887338,-0.109274246,0.15610714,0.05429574,-0.15826662,-0.30052215,-0.0020133047,-0.17962834,-0.12709607,-0.03923298,0.3276081,-0.33951586,0.03494949,0.088772275,-0.0029300523,-0.23763639,0.01474327,-0.122897655,-0.15763095,-0.12537354,-0.14553279,0.13862106,-0.086048655,-0.23575324,0.020072702,0.10965035,-0.22295386,0.027773669,0.45042032,0.03272667,-0.04655249,-0.5239491,0.20362836,-0.013480822,0.0810514,-0.04197305,-0.035694655,0.18070309,-0.05083172,-0.01914569,0.05702063,0.0027228862,0.11622863,0.028431557,-0.03940078,-0.057974853,-0.13512518,-0.12565175,0.10574727,0.10687649,0.23228504,-0.0857962,-0.076691136,-0.11673089,-0.022061966,-0.13302268,0.19723165,0.091599025,-0.2563337,-0.3284326,0.17935413,-0.10751041,-0.097863816,0.21055469,-0.1499711,0.17406407,0.1467336,0.07513147,-0.035835,0.18255687,0.23746373,0.30833146,-0.030311162,0.20896132,0.014034593,-0.14821509,0.04376203,-0.104132675,0.07862803,-0.17076007,-0.0317745,0.14256263,-0.11053839,-0.27310836,-0.28085497,0.124203876,0.04330717,-0.14062572,-0.17828518,-0.016165612,0.2106393,0.21613514,-0.035643104,1
23,0.062114805,-0.061661962,0.093820326,0.24180436,0.17258026,-0.020269286,0.047814816,-0.22567602,0.057020266,0.02688164,-0.17502485,0.08907943,0.06362765,-0.26062497,-0.11808859,-0.120823994,-0.20818856,0.04407345,0.32018676,-0.15195167,0.17666459,0.09499355,-0.05894,0.021496937,0.009396879,-0.004762817,-0.22575565,-0.29336163,-0.053152293,-0.032004133,0.15577267,0.14323628,-0.22149141,-0.11630434,-0.064118735,-0.013569113,-0.008362401,-0.20782068,-0.0044529284,-0.031750523,-0.13563433,0.24053559,-0.002465781,-0.030893339,-0.08813053,0.13673289,-0.27419403,-0.2694076,-0.18803455,-0.27869818,-0.29513642,0.0751289,-0.13496241,-0.1293091,-0.35361427,-0.18288021,-0.072435506,0.14420189,-0.17478167,0.2430016,-0.069124945,-0.021957938,-0.28758788,0.42591786,0.023620298,0.0046775336,-0.3141479,0.014138501,0.00036290265,0.07577326,0.09665619,0.101509094,0.060138263,0.053335674,-0.15240732,-0.127057,-0.012382015,0.20516123,0.091814704,0.11710326,-0.05533294,-0.012423995,-0.10046601,0.17262532,0.2573186,0.3929957,-0.20769146,-0.15501939,-0.06930506,-0.14990485,-0.0877683,0.1602806,-0.12176782,0.16473553,-0.07749149,0.063944034,0.06576184,-0.13320437,0.059850924,-0.06330461,0.06775975,-0.16235696,-0.076592475,-0.14824033,0.009424837,0.083618626,0.05869279,0.17839676,0.3078594,0.054724175,-0.0036286085,-0.08295438,-0.23558912,-0.07204847,-0.34095863,0.12331447,0.044199288,-0.1769597,-0.13882338,0.106841534,0.22912565,0.040092517,-0.19107033,0.18555109,0.038486823,0.2339177,0.005491629,-0.08147862,0
24,0.12381654,-0.3738732,0.147412,0.32639644,-0.03221393,-0.04239059,0.04102934,-0.2407874,0.0070231725,0.018968677,-0.08045837,0.048244342,0.07188283,-0.034057334,0.02584998,-0.038405247,-0.20740902,0.0072871773,0.02684014,-0.14603889,0.22646998,0.05570258,0.01162073,0.08938941,0.06485025,-0.060851738,0.065886915,-0.3433416,-0.3233155,-0.101564385,-0.02952704,0.07460004,-0.15126945,-0.14954253,-0.0014385409,0.12702166,-0.0067760316,0.2024045,0.02469221,-0.021692315,-0.10987042,0.13036978,-0.16586763,-0.0034750146,-0.09819789,0.4214893,-0.15277366,-0.076748975,0.084441856,-0.12727474,-0.16091846,0.14923194,-0.0053644944,-0.2358113,0.07991595,-0.09134092,0.14628094,0.11016904,-0.25362206,0.052517522,0.09054944,-0.14120804,-0.03740016,0.40980002,-0.19546744,-0.38916656,-0.15808421,-0.10225207,-0.08394556,0.049058612,0.030652726,-0.09697045,0.04973038,-0.0011985071,-0.16567093,-0.09562034,0.16054621,-0.09644888,-0.0259121,-0.0972445,-0.20123002,-0.23013397,-0.16679738,0.07215363,-0.09120893,0.010339263,-0.17617819,0.08383122,-0.10903575,0.028266152,0.12411995,-0.010539547,0.21786638,-0.16750154,-0.04488244,0.0500847,-0.02903981,-0.020981833,0.08760096,-0.051002722,0.1245795,0.142913,0.020117927,0.08684426,0.20329888,0.15178633,0.26381636,-0.073216766,0.16374692,-0.09777003,-0.14628027,0.019602358,0.018434258,-0.015634391,-0.34410456,-0.02307972,0.00078972016,-0.11332771,-0.11457113,0.058678694,0.017524125,-0.16868033,-0.20558545,-0.104137726,0.026141657,0.03491487,-0.25813192,-0.25935712,1
26,0.19725785,-0.06678873,0.119445756,0.035569772,-0.11805108,-0.13321947,0.10236083,-0.42244107,0.028158648,-0.042979926,-0.10090558,-0.03129486,0.13090922,-0.18466094,-0.020221468,-0.12716825,-0.109798215,-0.05247998,0.260137,0.049577866,0.17261021,-0.0012708117,0.07954435,0.16680045,0.057089925,0.030909028,-0.091983065,-0.15220216,-0.16518185,0.032136198,-0.080456935,0.021407569,-0.1473941,-0.11810048,-0.06158261,-0.060657114,-0.09921132,-0.07145844,0.20518221,-0.37641767,-0.2514845,0.22301345,-0.021085631,-0.049041707,-0.06782587,0.26637197,-0.23466447000000001,-0.080026835,-0.016457114,0.021849366,-0.17224033,0.107285224,-0.038765095,-0.12803765,-0.17645173,0.15901245,0.116599105,0.022576611,-0.30491272,-0.07775805,-0.008637781,-0.08766691,-0.010260197,0.33332607,-0.031857662,-0.10779686,-0.17206766,0.09669499,-0.16369765,0.004175572,0.008971093,-0.034015127,0.12469916,-0.30268374,-0.057155453,-0.07585667,0.03129933,0.044065274,0.083643116,-0.0882499,-0.091290444,-0.2288456,-0.12652528,-0.052874144,0.21993026,0.087928034,-0.1461289,-0.114493266,-0.22127576,0.06305549,0.061293244,-0.021321291,-0.056422167,-0.08723726,0.046907507,0.11960145,-0.11173371,0.1251569,-0.10548584,-0.060992695,0.07932268,0.0757289,-0.090082586,0.07308468,0.16472103,0.13636479,0.28995395,0.16951628,0.19716169,0.04649741,-0.19010594,-0.03858589,-0.19819279,0.039749887,-0.29131097,-0.041643705,0.005855909,-0.23424776,0.014558765,-0.057241876,0.009556845,0.034298796,-0.16543035,-0.21966888,0.02998553,0.3030278,0.00883552,-0.07201219,1
27,0.0142777795,-0.16664639,0.058656584,0.2155523,0.040537726,-0.14432555,-0.033521656,-0.20925541,0.19516127,0.20127988,-0.048058692,0.06506474,0.19970538,0.14856724,0.13081509,-0.2522339,-0.30884182,-0.15825202,-0.0031687703,-0.102115616,0.066530846,-0.00038025406,-0.23746538,0.14346161,0.103784576,-0.062825836,-0.088169605,-0.23809732,0.09402079,-0.109555475,0.023630876,-0.060745608,-0.07153391,0.02940147,0.124766625,0.18540052,-0.05313801,0.12975697,0.097542584,-0.17568949,-0.0027403126,-0.063474566,-0.21469022,0.019584332,-0.08404509,0.3120339,-0.15601477,-0.21214224,-0.22043887,-0.0710949,-0.14238629,-0.03970137,-0.03767426,-0.16744749,0.0077469363,-0.116388515,0.07179344,0.025078835,-0.32984588,-0.023178807,0.15561266,0.056662675,-0.13394909,0.46162868,0.08059503,-0.1912537,-0.20481561,-0.16385277,0.02751887,-0.050360113,-0.1017431,-0.13976224,-0.010033919,-0.28729957,0.031108804,-0.077754885,0.09801087,-0.030726202,-0.06415999,-0.074770674,0.002258768,-0.22171234,-0.19902335,0.09562161,-0.053553186,0.18364994,0.044643834,0.028175388,0.0336152,0.08670293,-0.045766015,0.21451005,-0.028988795,-0.03630167,-0.20023261,-0.016548516,-0.28352582,0.0883124,0.19133158,-0.03277865,-0.08107274,0.067265645,0.044297,-0.0024282103,0.01521904,0.19563755,0.26949295,0.12315076,0.19539824,0.05526691,-0.2131949,0.03604544,-0.03579972,-0.10069663,-0.4146801,-0.266826,0.09478466,0.15907645,-0.14953418,0.18668132,-0.017542839,-0.0074999593,-0.3536733,-0.22032805,-0.0720966,0.06415526,0.09810274,-0.111154586,1
28,0.07586266,-0.07649035,0.16549428,0.33891368,-0.13324068,-0.01075778,-0.02911144,-0.3456493,0.0031894257,0.04081319,-0.033463128,-0.017250134,0.22842914,0.10830127,-0.11922981,-0.24689855,-0.1638037,-0.21117337,0.15588035,0.29012546,0.14667968,-0.10297991,-0.041945346,0.06737875,0.058932997,0.043831434,-0.280081,-0.072301246,-0.075707965,-0.17260467,-0.090067185,-0.0030274945,-0.23771963,-0.057098042,-0.051169377,0.1363738,-0.060118828,-0.03849277,0.098859504,-0.0050681313,-0.07077168,0.110825926,0.22928402,0.063555606,-0.14134829,0.10014377,-0.21591912,-0.20833685,0.03644416,-0.007706994,-0.17827153,0.03207094,-0.014873022,-0.26127324,-0.21420404,-0.12994502,0.12738888,-0.08815887,-0.14135067,0.10813351,0.12112278,-0.106830336,-0.049016386,0.15364538,-0.055446822,-0.16925883,-0.39297011,-0.03260921,-0.15841797,-0.16912347,0.17632218,-0.18376221,0.007537552,-0.1475475,-0.11835782,-0.12808779,0.054147642,-0.072494656,-0.22416992,0.071533315,-0.09379715,-0.2801443,-0.045952212,0.07078094,-0.029816652,0.1469609,0.13003843,-0.126352,-0.013633981,-0.03337794,0.10034843,0.0591488,-0.12976858,-0.053391878,-0.15397939,0.09561808,-0.058561657,-0.057050288,0.06630974,-0.12251496,0.04429191,-0.10636336,0.050865665,0.112574436,-0.12766373,0.15973374,0.24345455,0.053729754,0.25111523,0.03375296,0.043184377,0.09552374,-0.18592134,0.015306455,-0.31036854,0.112614736,0.08937187,-0.12916233,-0.13729855,-0.12543823,0.06743426,-0.06392379,-0.28877184,-0.1249358,0.14912893,0.02814748,-0.07886375,-0.2058145,1
29,-0.041936934,-0.41265914,0.08761397,0.090401284,0.07033999,-0.3449197,0.1319981,-0.40078682,-0.08151191,0.07926968,0.1453902,0.07743368,0.060162682,-0.2008083,0.040464606,-0.1270887,-0.36928493,0.018835524,0.16257374,0.07959463,0.40856305,0.059189297,0.018149953,-0.18691605,-0.01617508,0.15774688,-0.08274418,-0.14421506,-0.12780999,0.11151645,-0.04908556,0.059764206,0.041846536,0.11838087,-0.12670857,0.048663158,0.19060338,0.11086739600000001,-0.015062078,-0.23366457,-0.20271696,0.08634575,-0.2231594,-0.10538674,0.011558127,0.15046547,-0.3132224,-0.10441415,0.021514673,-0.069858156,-0.33686027,-0.042364668,-0.06588113,0.06485218,-0.14382194,0.17967026,0.23531526,-0.07678581,-0.04991096,-0.0844093,-0.042056724,-0.04976889,-0.1395033,-0.104954585,0.049155515,-0.21940792,-0.4217745,-0.05825663,-0.10654592,0.07455905,-0.115322754,-0.0792011,-0.04037559,-0.15264437,-0.07973425,0.07660228,0.11118198,-0.2325506,0.19258726,0.011737823,-0.17585334,-0.02129691,-0.11785572,0.07730743,0.11347215,0.28118655,-0.3024855,-0.14762507,-0.07633012,-0.3815973,-0.012995269,-0.19239396,-0.013641898,0.028040437,0.08609104,0.34161556,-0.21260712,-0.08851346,0.20078944,-0.14987005,-0.08747238,-0.048358366,-0.18742049,0.10651864,0.21665989,0.2009769,0.08714307,0.12078314,0.3108663,-0.11048872,0.009814759,-0.06818537,-0.24121301,0.057760343,-0.26290846,-0.20185986,-0.026574517,0.00498971,-0.056505077,-0.08118299,0.098907165,0.1645473,-0.13262643,-0.03410969,0.1190022,0.19778144,0.02570393,-0.1069965,0
30,0.073542036,-0.100724824,-0.13633496,0.27600044,-0.20608464,-0.056497138,-0.011476992,-0.19530714,-0.04580887,0.07373526,0.1283508,-0.046029814,0.038319346,-0.050836805,0.14060915,-0.3219119,-0.3695513,-0.3336214,-0.03625223,0.17105974,0.17936939,-0.0486798,-0.00605336,0.09587387,0.06602422,0.2874615,-0.039435066,-0.15785131,-0.10705002,-0.060488533,-0.11731554,0.050987456,-0.07236282,-0.033763975,-0.058574412,-0.0054339007,0.049181085,0.10906269,0.0395532,-0.1394744,-0.18252815,0.1648532,-0.026513493,-0.005275107,-0.023737917,0.15889601,-0.1844728,-0.20266026,-0.154478,-0.015297013,-0.16912499,0.11468123,-0.09540788,-0.34748843,0.066439584,-0.03808133,-0.122489505,0.054826077,-0.09389694,-0.123217285,-0.008664573,-0.23446634,0.07454347,0.17022592,0.04550451,-0.21565646,-0.32789293,0.04959669,-0.17087002,0.012745286,-0.11346662,-0.2378221,0.06845019,-0.11285384,-0.19454266,-0.11865094,-0.011563121,-0.083980046,0.06818576,-0.0773835,-0.031092066,-0.16628468,-0.004765252,0.03996336,0.011791866,0.11793825,-0.1872141,0.06948949,0.009702486,-0.079132475,-0.065252215,-0.07538629,-0.13538997,0.027782366,0.03866513,-0.08049559,-0.1893379,0.1332025,0.090530746,-0.09343426,0.14901406,0.06790187,0.01263673,-0.022410372,0.10935888,0.09025723,0.35289258,0.21039449,0.0759638,-0.04345679,-0.1455171,-0.17770725,-0.13763934,0.03787551,-0.37120816,0.08299976,-0.12984954,-0.028785726,-0.04735751,0.089727305,0.031163342,0.029002486,-0.13934237,-0.015957443,0.03013289,0.02514343,0.007100759,-0.25289539,0
